transaction_id,transaction_date,store_location,transaction_qty,unit_price,Total_Bill,product_category,product_type,Size,Month Name,Day Name,Hour,Month,Day of Week,Day_time,Day_Type
146918,2023-06-28 14:31:31,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,June,Wednesday,14,6,2,Afternoon,Weekday
147006,2023-06-28 15:27:50,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,June,Wednesday,15,6,2,Afternoon,Weekday
147394,2023-06-29 07:51:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,June,Thursday,7,6,3,Morning,Weekday
147525,2023-06-29 09:33:03,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,June,Thursday,9,6,3,Morning,Weekday
147692,2023-06-29 11:45:06,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,June,Thursday,11,6,3,Morning,Weekday
80865,2023-05-01 13:22:04,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,13,5,0,Afternoon,Weekday
80937,2023-05-01 14:12:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,14,5,0,Afternoon,Weekday
81033,2023-05-01 15:15:47,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,15,5,0,Afternoon,Weekday
81095,2023-05-01 15:53:55,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,15,5,0,Afternoon,Weekday
81170,2023-05-01 16:33:40,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,16,5,0,Evening,Weekday
81334,2023-05-01 18:15:05,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,18,5,0,Evening,Weekday
81547,2023-05-02 09:01:53,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
81583,2023-05-02 09:47:22,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
81773,2023-05-02 12:24:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,12,5,1,Afternoon,Weekday
82572,2023-05-03 08:37:51,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,8,5,2,Morning,Weekday
82731,2023-05-03 11:17:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,11,5,2,Morning,Weekday
83183,2023-05-03 15:44:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,15,5,2,Afternoon,Weekday
83863,2023-05-04 12:08:14,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Thursday,12,5,3,Afternoon,Weekday
85116,2023-05-05 13:55:24,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,13,5,4,Afternoon,Weekend
85313,2023-05-05 15:58:05,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,15,5,4,Afternoon,Weekend
85516,2023-05-05 18:02:05,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,18,5,4,Evening,Weekend
85697,2023-05-06 07:46:11,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,7,5,5,Morning,Weekend
85810,2023-05-06 10:02:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,10,5,5,Morning,Weekend
86114,2023-05-06 14:08:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,14,5,5,Afternoon,Weekend
86763,2023-05-07 07:33:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,7,5,6,Morning,Weekday
86826,2023-05-07 08:08:13,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,8,5,6,Morning,Weekday
87893,2023-05-08 08:14:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,8,5,0,Morning,Weekday
88054,2023-05-08 09:20:44,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
88079,2023-05-08 09:27:32,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
88396,2023-05-08 12:11:38,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,12,5,0,Afternoon,Weekday
89360,2023-05-09 09:53:07,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
89501,2023-05-09 10:43:32,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,10,5,1,Morning,Weekday
89525,2023-05-09 10:49:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,10,5,1,Morning,Weekday
90218,2023-05-10 07:56:33,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,7,5,2,Morning,Weekday
90712,2023-05-10 11:12:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,11,5,2,Morning,Weekday
90832,2023-05-10 13:32:21,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,13,5,2,Afternoon,Weekday
90895,2023-05-10 14:10:18,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,14,5,2,Afternoon,Weekday
91075,2023-05-10 17:54:37,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,17,5,2,Evening,Weekday
91092,2023-05-10 18:08:28,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,18,5,2,Evening,Weekday
92419,2023-05-12 08:03:21,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,8,5,4,Morning,Weekend
92816,2023-05-12 10:54:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,10,5,4,Morning,Weekend
92892,2023-05-12 12:16:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,12,5,4,Afternoon,Weekend
92895,2023-05-12 12:22:55,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,12,5,4,Afternoon,Weekend
93059,2023-05-12 15:33:21,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,15,5,4,Afternoon,Weekend
93538,2023-05-13 08:49:54,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,8,5,5,Morning,Weekend
93647,2023-05-13 09:22:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,9,5,5,Morning,Weekend
93718,2023-05-13 09:49:29,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,9,5,5,Morning,Weekend
93837,2023-05-13 10:33:24,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,10,5,5,Morning,Weekend
93955,2023-05-13 10:59:48,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,10,5,5,Morning,Weekend
94614,2023-05-14 08:43:33,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,8,5,6,Morning,Weekday
94638,2023-05-14 08:48:01,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,8,5,6,Morning,Weekday
95895,2023-05-15 09:13:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
96405,2023-05-15 14:49:59,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,14,5,0,Afternoon,Weekday
97029,2023-05-16 09:05:15,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
97099,2023-05-16 09:26:29,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
98158,2023-05-17 08:32:41,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,8,5,2,Morning,Weekday
98251,2023-05-17 09:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,9,5,2,Morning,Weekday
98676,2023-05-17 14:37:44,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,14,5,2,Afternoon,Weekday
98914,2023-05-18 06:44:23,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Thursday,6,5,3,Morning,Weekday
99924,2023-05-18 16:38:58,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Thursday,16,5,3,Evening,Weekday
99999,2023-05-18 17:56:24,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Thursday,17,5,3,Evening,Weekday
100072,2023-05-19 06:09:04,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,6,5,4,Morning,Weekend
100258,2023-05-19 07:38:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,7,5,4,Morning,Weekend
100393,2023-05-19 08:23:01,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,8,5,4,Morning,Weekend
102140,2023-05-20 14:23:08,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,14,5,5,Afternoon,Weekend
103327,2023-05-21 16:25:16,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,16,5,6,Evening,Weekday
103802,2023-05-22 09:02:48,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
103863,2023-05-22 09:38:31,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
104279,2023-05-22 14:33:59,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,14,5,0,Afternoon,Weekday
104795,2023-05-23 07:50:03,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,7,5,1,Morning,Weekday
105420,2023-05-23 15:17:03,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,15,5,1,Afternoon,Weekday
105457,2023-05-23 15:52:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,15,5,1,Afternoon,Weekday
107549,2023-05-25 14:53:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Thursday,14,5,3,Afternoon,Weekday
108288,2023-05-26 10:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Friday,10,5,4,Morning,Weekend
109105,2023-05-27 08:34:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,8,5,5,Morning,Weekend
109284,2023-05-27 09:42:41,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Saturday,9,5,5,Morning,Weekend
110146,2023-05-28 07:28:48,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,7,5,6,Morning,Weekday
110487,2023-05-28 12:03:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,12,5,6,Afternoon,Weekday
110613,2023-05-28 13:46:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,13,5,6,Afternoon,Weekday
110676,2023-05-28 14:31:31,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,14,5,6,Afternoon,Weekday
110820,2023-05-28 16:09:40,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Sunday,16,5,6,Evening,Weekday
111157,2023-05-29 07:51:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,7,5,0,Morning,Weekday
111269,2023-05-29 09:33:03,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,9,5,0,Morning,Weekday
111433,2023-05-29 11:45:06,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,11,5,0,Morning,Weekday
111666,2023-05-29 14:59:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Monday,14,5,0,Afternoon,Weekday
112368,2023-05-30 09:20:44,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,9,5,1,Morning,Weekday
112582,2023-05-30 10:49:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Tuesday,10,5,1,Morning,Weekday
113129,2023-05-31 07:33:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,7,5,2,Morning,Weekday
113344,2023-05-31 09:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,May,Wednesday,9,5,2,Morning,Weekday
55080,2023-04-01 09:11:21,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,9,4,5,Morning,Weekend
55156,2023-04-01 10:47:02,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,10,4,5,Morning,Weekend
55434,2023-04-01 14:12:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,14,4,5,Afternoon,Weekend
55548,2023-04-01 15:53:55,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,15,4,5,Afternoon,Weekend
55607,2023-04-01 16:33:40,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,16,4,5,Evening,Weekend
55735,2023-04-01 18:15:05,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,18,4,5,Evening,Weekend
55900,2023-04-02 09:01:53,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,9,4,6,Morning,Weekday
55930,2023-04-02 09:47:22,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,9,4,6,Morning,Weekday
56435,2023-04-02 17:03:34,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,17,4,6,Evening,Weekday
56535,2023-04-02 18:17:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,18,4,6,Evening,Weekday
56695,2023-04-03 08:37:51,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,8,4,0,Morning,Weekday
56813,2023-04-03 11:17:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,11,4,0,Morning,Weekday
57006,2023-04-03 13:22:29,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,13,4,0,Afternoon,Weekday
57178,2023-04-03 15:44:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,15,4,0,Afternoon,Weekday
58243,2023-04-05 08:08:13,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,8,4,2,Morning,Weekday
58603,2023-04-05 13:55:24,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,13,4,2,Afternoon,Weekday
58755,2023-04-05 15:58:05,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,15,4,2,Afternoon,Weekday
59045,2023-04-06 08:03:42,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,8,4,3,Morning,Weekday
59369,2023-04-06 14:08:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,14,4,3,Afternoon,Weekday
59868,2023-04-07 07:39:25,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,7,4,4,Morning,Weekend
59912,2023-04-07 08:08:13,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,8,4,4,Morning,Weekend
60769,2023-04-08 08:21:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,8,4,5,Morning,Weekend
61321,2023-04-08 15:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,15,4,5,Afternoon,Weekend
61910,2023-04-09 09:53:07,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,9,4,6,Morning,Weekday
62826,2023-04-10 09:42:44,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,9,4,0,Morning,Weekday
62989,2023-04-10 11:12:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,11,4,0,Morning,Weekday
63115,2023-04-10 14:10:18,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,14,4,0,Afternoon,Weekday
63258,2023-04-10 17:54:37,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,17,4,0,Evening,Weekday
63274,2023-04-10 18:08:28,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,18,4,0,Evening,Weekday
63800,2023-04-11 10:43:57,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Tuesday,10,4,1,Morning,Weekday
64641,2023-04-12 10:54:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,10,4,2,Morning,Weekday
64710,2023-04-12 12:16:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,12,4,2,Afternoon,Weekday
64854,2023-04-12 15:33:21,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,15,4,2,Afternoon,Weekday
65374,2023-04-13 09:39:11,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,9,4,3,Morning,Weekday
65700,2023-04-13 14:14:04,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,14,4,3,Afternoon,Weekday
66371,2023-04-14 10:38:51,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,10,4,4,Morning,Weekend
66757,2023-04-15 06:11:46,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,6,4,5,Morning,Weekend
68018,2023-04-16 09:26:29,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,9,4,6,Morning,Weekday
68906,2023-04-17 09:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,9,4,0,Morning,Weekday
69441,2023-04-18 06:44:23,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Tuesday,6,4,1,Morning,Weekday
69654,2023-04-18 08:30:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Tuesday,8,4,1,Morning,Weekday
70273,2023-04-18 17:56:24,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Tuesday,17,4,1,Evening,Weekday
70456,2023-04-19 07:38:20,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,7,4,2,Morning,Weekday
70558,2023-04-19 08:23:01,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,8,4,2,Morning,Weekday
71429,2023-04-20 08:47:06,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,8,4,3,Morning,Weekday
71951,2023-04-20 15:52:16,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,15,4,3,Afternoon,Weekday
73836,2023-04-23 07:50:03,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,7,4,6,Morning,Weekday
73899,2023-04-23 08:37:58,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,8,4,6,Morning,Weekday
73976,2023-04-23 09:21:04,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,9,4,6,Morning,Weekday
74337,2023-04-23 14:47:51,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,14,4,6,Afternoon,Weekday
74379,2023-04-23 15:52:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,15,4,6,Afternoon,Weekday
74632,2023-04-24 07:21:59,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,7,4,0,Morning,Weekday
74763,2023-04-24 08:44:46,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Monday,8,4,0,Morning,Weekday
76075,2023-04-25 14:53:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Tuesday,14,4,1,Afternoon,Weekday
76428,2023-04-26 07:42:26,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,7,4,2,Morning,Weekday
76656,2023-04-26 09:55:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,9,4,2,Morning,Weekday
76679,2023-04-26 10:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,10,4,2,Morning,Weekday
76942,2023-04-26 14:18:47,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Wednesday,14,4,2,Afternoon,Weekday
77363,2023-04-27 08:34:10,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,8,4,3,Morning,Weekday
77511,2023-04-27 09:42:41,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Thursday,9,4,3,Morning,Weekday
78215,2023-04-28 07:28:48,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,7,4,4,Morning,Weekend
78459,2023-04-28 12:03:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,12,4,4,Afternoon,Weekend
78729,2023-04-28 16:09:40,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Friday,16,4,4,Evening,Weekend
79163,2023-04-29 11:45:06,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Saturday,11,4,5,Morning,Weekend
79976,2023-04-30 10:13:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,10,4,6,Morning,Weekday
80051,2023-04-30 10:49:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,10,4,6,Morning,Weekday
80066,2023-04-30 10:54:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,April,Sunday,10,4,6,Morning,Weekday
12,2023-01-01 07:44:35,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,7,1,6,Morning,Weekday
365,2023-01-01 15:53:55,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,15,1,6,Afternoon,Weekday
725,2023-01-02 12:24:39,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Monday,12,1,0,Afternoon,Weekday
1044,2023-01-02 18:17:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Monday,18,1,0,Evening,Weekday
1148,2023-01-03 08:37:51,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Tuesday,8,1,1,Morning,Weekday
1973,2023-01-04 14:53:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Wednesday,14,1,2,Afternoon,Weekday
2211,2023-01-05 08:08:13,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Thursday,8,1,3,Morning,Weekday
2996,2023-01-06 14:08:17,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Friday,14,1,4,Afternoon,Weekend
3050,2023-01-06 15:17:29,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Friday,15,1,4,Afternoon,Weekend
3911,2023-01-08 08:14:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,8,1,6,Morning,Weekday
3918,2023-01-08 08:21:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,8,1,6,Morning,Weekday
4171,2023-01-08 12:11:38,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,12,1,6,Afternoon,Weekday
4651,2023-01-09 09:53:07,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Monday,9,1,0,Morning,Weekday
4732,2023-01-09 10:49:56,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Monday,10,1,0,Morning,Weekday
5349,2023-01-10 11:12:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Tuesday,11,1,1,Morning,Weekday
5523,2023-01-10 17:54:37,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Tuesday,17,1,1,Evening,Weekday
5876,2023-01-11 10:43:57,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Wednesday,10,1,2,Morning,Weekday
6420,2023-01-12 10:54:49,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Thursday,10,1,3,Morning,Weekday
6876,2023-01-13 09:22:52,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Friday,9,1,4,Morning,Weekend
6904,2023-01-13 09:39:11,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Friday,9,1,4,Morning,Weekend
7129,2023-01-13 14:14:04,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Friday,14,1,4,Afternoon,Weekend
8062,2023-01-15 09:13:00,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,9,1,6,Morning,Weekday
8380,2023-01-15 14:49:59,Lower Manhattan,2,3.5,7.0,Coffee,Gourmet brewed coffee,Large,January,Sunday,14,1,6,Afternoon,Weekday
